method,query_id,subset,question,expected_file,expected_line,gold_hit_at_20,gold_rank,reciprocal_rank_at_20,kg_candidate_pool_contains_gold_before_rerank,kg_rank_before_rerank,kg_rank_after_rerank_full,kg_pool_size
Vector+CrossEncoder,L010-Q3,v2,Can we investigate whether the recent RPC timeout is causing issues with heartbeat transmissions and leading to downstream problems?,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,471,True,1,1.0,True,1,1,104
Vector+CrossEncoder,L011-Q1,v2,"The system experienced delays, taking %d milliseconds to delete records from the local log. What factors may be contributing to this latency?",core/src/main/scala/kafka/server/ReplicaManager.scala,1317,True,1,1.0,True,1,1,159
Vector+CrossEncoder,L011-Q2,v2,"Hey team, I've noticed that deleting records from the local log is taking way longer than usual—around %d ms! Any ideas on what's going on?",core/src/main/scala/kafka/server/ReplicaManager.scala,1317,True,1,1.0,True,1,1,139
Vector+CrossEncoder,L011-Q3,v2,"We need to investigate the performance hit observed during record deletions on the local log, which are now taking %d ms longer than expected. What metrics should we check to diagnose this issue?",core/src/main/scala/kafka/server/ReplicaManager.scala,1317,True,1,1.0,True,1,1,139
Vector+CrossEncoder,L012-Q1,v2,It seems that a broker in our Kafka cluster has unexpectedly fenced itself. What impact has this had on message processing and consumer behavior?,metadata/src/main/java/org/apache/kafka/controller/BrokerHeartbeatManager.java,408,True,1,1.0,True,10,10,194
Vector+CrossEncoder,L012-Q2,v2,"Hey team, we’ve noticed that one of our Kafka brokers is acting strange and has requested to be fenced. Has anyone else seen any dropped messages or delays in consumption from this broker?",metadata/src/main/java/org/apache/kafka/controller/BrokerHeartbeatManager.java,408,True,1,1.0,True,3,3,246
Vector+CrossEncoder,L012-Q3,v2,Could you investigate the implications of the recent fencing action taken by one of the brokers? Are there any potential issues with message availability or partition leadership we should be aware of?,metadata/src/main/java/org/apache/kafka/controller/BrokerHeartbeatManager.java,408,True,3,0.3333333333333333,True,5,5,222
Vector+CrossEncoder,L013-Q1,v2,We've noticed that the selector is not responding as expected. Can anyone explain why the processor with ID $id is closing?,core/src/main/scala/kafka/network/SocketServer.scala,931,True,1,1.0,True,1,1,124
Vector+CrossEncoder,L013-Q2,v2,It seems like the processor identified by $id is shutting down unexpectedly. Could this be affecting our message flow?,core/src/main/scala/kafka/network/SocketServer.scala,931,True,3,0.3333333333333333,True,3,3,92
Vector+CrossEncoder,L013-Q3,v2,Is there any ongoing maintenance that could be causing the processor $id to close its selector prematurely?,core/src/main/scala/kafka/network/SocketServer.scala,931,True,1,1.0,True,1,1,77
Vector+CrossEncoder,L014-Q1,v2,"Are you experiencing issues with data being sent to the specified connection, particularly with connection ID $connectionId?",core/src/main/scala/kafka/network/SocketServer.scala,994,True,2,0.5,True,2,2,107
Vector+CrossEncoder,L014-Q2,v2,"Noticed any delays in data being processed for connection $connectionId, especially after the server received a response?",core/src/main/scala/kafka/network/SocketServer.scala,994,True,1,1.0,True,1,1,94
Vector+CrossEncoder,L014-Q3,v2,Could there be a bottleneck in our socket server that's preventing timely data transmission for connection ID $connectionId?,core/src/main/scala/kafka/network/SocketServer.scala,994,True,2,0.5,True,1,1,95
Vector+CrossEncoder,L015-Q1,v2,"The system is failing to register a controller, indicating that the channel manager might not be initialized. What could be the cause of this initialization issue?",core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,205,True,1,1.0,True,1,1,29
Vector+CrossEncoder,L015-Q2,v2,We're experiencing a hiccup where the controller can't get registered. Is there any reason the channel manager hasn't been set up yet?,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,205,True,1,1.0,True,1,1,29
Vector+CrossEncoder,L015-Q3,v2,It appears that the controller registration process is stalled due to an uninitialized channel manager. What steps can we take to diagnose and address this problem?,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,205,True,1,1.0,True,1,1,40
Vector+CrossEncoder,L016-Q1,v2,"The system is failing to process incoming requests, leading to unexpected interruptions in service. What could be causing this issue?",core/src/main/scala/kafka/server/ControllerApis.scala,153,True,4,0.25,True,2,2,235
Vector+CrossEncoder,L016-Q2,v2,"I'm noticing that requests are not being handled correctly, resulting in errors. What should we check first to resolve this?",core/src/main/scala/kafka/server/ControllerApis.scala,153,True,1,1.0,True,3,3,139
Vector+CrossEncoder,L016-Q3,v2,Could the handling failure of the incoming request be due to a configuration issue or resource limitation on the server?,core/src/main/scala/kafka/server/ControllerApis.scala,153,True,3,0.3333333333333333,True,2,2,81
Vector+CrossEncoder,L017-Q1,v2,"Why is the Kafka consumer unable to connect to the coordinator, and what impact is this having on message processing?",core/src/main/scala/kafka/server/KafkaApis.scala,1252,False,,0.0,False,,,74
Vector+CrossEncoder,L017-Q2,v2,Is anyone else experiencing issues with the Kafka topic where messages aren’t being acknowledged due to an invalid coordinator key?,core/src/main/scala/kafka/server/KafkaApis.scala,1252,True,1,1.0,True,1,1,201
Vector+CrossEncoder,L017-Q3,v2,"Could the invalid share coordinator key be causing delays in message delivery, and how can we pinpoint the root cause?",core/src/main/scala/kafka/server/KafkaApis.scala,1252,True,1,1.0,True,1,1,147
Vector+CrossEncoder,L018-Q1,v2,Why are the processors failing to initialize for the specified listener endpoint?,core/src/main/scala/kafka/network/SocketServer.scala,537,True,2,0.5,True,2,2,88
Vector+CrossEncoder,L018-Q2,v2,"Hey, is anyone else noticing that the listener seems to be stuck and not processing messages?",core/src/main/scala/kafka/network/SocketServer.scala,537,True,2,0.5,True,8,8,263
Vector+CrossEncoder,L018-Q3,v2,Can we confirm whether the listener endpoint is correctly starting its processors as expected?,core/src/main/scala/kafka/network/SocketServer.scala,537,True,1,1.0,True,1,1,125
Vector+CrossEncoder,L019-Q1,v2,"Why did we initiate a new fetch context, and what impact does it have on our partition data?",core/src/main/scala/kafka/server/FetchSession.scala,863,True,1,1.0,True,1,1,134
Vector+CrossEncoder,L019-Q2,v2,I noticed we created a new fetch context—could this affect our current stream performance?,core/src/main/scala/kafka/server/FetchSession.scala,863,True,1,1.0,True,3,3,138
Vector+CrossEncoder,L019-Q3,v2,Can we analyze the scenarios that trigger the creation of a full FetchContext and their implications on data retrieval?,core/src/main/scala/kafka/server/FetchSession.scala,863,True,1,1.0,True,1,1,84
Vector+CrossEncoder,L020-Q1,v2,"What could be causing the system to report difficulties in accessing the leader ID and Epoch, resulting in a reliance on the metadata cache?",core/src/main/scala/kafka/server/KafkaApis.scala,376,True,1,1.0,True,1,1,246
Vector+CrossEncoder,L020-Q2,v2,"Hey, why is it that I'm seeing issues with fetching the leader information? It seems like it's defaulting to some backup metadata.",core/src/main/scala/kafka/server/KafkaApis.scala,376,True,4,0.25,True,1,1,245
Vector+CrossEncoder,L020-Q3,v2,"Can we investigate why the Kafka broker is unable to get the local leader ID and Epoch, and what role this might play in our current data handling?",core/src/main/scala/kafka/server/KafkaApis.scala,376,True,1,1.0,True,1,1,242
Vector+CrossEncoder,L021-Q1,v2,We've noticed that a channel has been terminated due to it being inactive for too long. Could this be impacting our message processing?,core/src/main/scala/kafka/network/SocketServer.scala,1033,True,1,1.0,True,1,1,239
Vector+CrossEncoder,L021-Q2,v2,"Hey team, it seems like we're losing some connections due to inactivity. Is anyone else seeing issues with channels dropping unexpectedly?",core/src/main/scala/kafka/network/SocketServer.scala,1033,True,3,0.3333333333333333,True,1,1,172
Vector+CrossEncoder,L021-Q3,v2,Can we investigate why channels are being disconnected for expiration? Are there specific patterns or timeframes in which this is occurring?,core/src/main/scala/kafka/network/SocketServer.scala,1033,True,1,1.0,True,1,1,173
Vector+CrossEncoder,L022-Q1,v2,"Why is the data being truncated and the fetch offset reset for the specified partition, and what impact does this have on message consumption?",core/src/main/scala/kafka/server/AbstractFetcherThread.scala,711,True,4,0.25,True,1,1,93
Vector+CrossEncoder,L022-Q2,v2,"Hey, I noticed that our messages for the topic are missing; could it be related to a fetch offset reset on one of the partitions?",core/src/main/scala/kafka/server/AbstractFetcherThread.scala,711,True,5,0.2,True,7,7,93
Vector+CrossEncoder,L022-Q3,v2,Could the recent truncation and reset of the fetch offset for this partition indicate a potential issue with data retention or replication?,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,711,True,4,0.25,True,1,1,60
Vector+CrossEncoder,L023-Q1,v2,What problems are occurring with the communication between the offline log directory and the controllers?,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,332,True,1,1.0,True,1,1,224
Vector+CrossEncoder,L023-Q2,v2,"Hey, why is the system shutting down? Is it related to issues with the offline log directory?",core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,332,True,1,1.0,True,1,1,194
Vector+CrossEncoder,L023-Q3,v2,Can you investigate whether the offline log directory is failing to communicate with the controllers and what impact that might have?,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,332,True,1,1.0,True,1,1,179
Vector+CrossEncoder,L024-Q1,v2,"Why is our application experiencing delays when trying to produce messages, possibly due to an unknown topic identifier from the leader?",core/src/main/scala/kafka/server/AbstractFetcherThread.scala,450,True,1,1.0,True,6,6,179
Vector+CrossEncoder,L024-Q2,v2,"Hey, why does it seem like we're getting errors about a topic not being recognized when we try to send data?",core/src/main/scala/kafka/server/AbstractFetcherThread.scala,450,False,,0.0,False,,,163
Vector+CrossEncoder,L024-Q3,v2,Could this issue with the partition be linked to a misconfiguration or a lack of topic registration in our Kafka setup?,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,450,False,,0.0,True,81,81,234
Vector+CrossEncoder,L025-Q1,v2,We've encountered an issue where new wakeup requests are unable to be added to the queue because it appears to be full. How are we managing the callback processing in light of this?,core/src/main/scala/kafka/network/RequestChannel.scala,503,True,1,1.0,True,1,1,220
Vector+CrossEncoder,L025-Q2,v2,"Hey team, it looks like we're hitting a snag with our wakeup requests not being added to the queue because it's at capacity. What does this mean for our current callback operations?",core/src/main/scala/kafka/network/RequestChannel.scala,503,True,1,1.0,True,1,1,249
Vector+CrossEncoder,L025-Q3,v2,Can we investigate the implications of not being able to add new wakeup requests to the queue? It seems like we might need to optimize our queue handling to avoid processing delays.,core/src/main/scala/kafka/network/RequestChannel.scala,503,True,1,1.0,True,1,1,231
Vector+CrossEncoder,L026-Q1,v2,The application is failing to initiate data retrieval for the specified topic partition. How do we troubleshoot this issue?,core/src/main/scala/kafka/server/ReplicaManager.scala,2508,False,,0.0,True,49,49,145
Vector+CrossEncoder,L026-Q2,v2,It looks like we're running into a problem where the fetch process isn't starting for one of our topic partitions. What could be causing this?,core/src/main/scala/kafka/server/ReplicaManager.scala,2508,False,,0.0,True,51,51,117
Vector+CrossEncoder,L026-Q3,v2,What diagnostic steps can we take to identify why the fetching process for the specified topic partition isn't starting up correctly?,core/src/main/scala/kafka/server/ReplicaManager.scala,2508,False,,0.0,True,49,49,125
